"probeID" "Entrez"
"232543_x_at" "232543_x_at" "ARHGAP9"
"232544_at" "232544_at" NA
"232545_at" "232545_at" "LRRC29"
"232546_at" "232546_at" "TP73"
"232547_at" "232547_at" "SRCIN1"
"232548_at" "232548_at" "GALNTL1"
"232549_at" "232549_at" "RBM11"
"232550_at" "232550_at" NA
"232551_at" "232551_at" "SLC26A6"
"232552_at" "232552_at" "DAAM1"
"232553_at" "232553_at" "PCYT1B"
"232554_at" "232554_at" "LRRC56"
"232555_at" "232555_at" "CREB5"
"232556_at" "232556_at" NA
"232557_at" "232557_at" "LOC390595"
"232558_at" "232558_at" "LAMC3"
"232559_at" "232559_at" NA
"232560_at" "232560_at" "UROS"
"232561_at" "232561_at" "ZNF771"
"232562_at" "232562_at" NA
"232563_at" "232563_at" "ZNF684"
"232564_at" "232564_at" "SLC9A5"
"232565_at" "232565_at" NA
"232566_at" "232566_at" "NOL6"
"232567_at" "232567_at" "ARHGAP8"
"232568_at" "232568_at" "MGC24103"
"232569_at" "232569_at" NA
"232570_s_at" "232570_s_at" "ADAM33"
"232571_at" "232571_at" NA
"232572_at" "232572_at" "PCA3"
"232573_at" "232573_at" NA
"232574_at" "232574_at" "XYLT1"
"232575_at" "232575_at" "PCA3"
"232576_at" "232576_at" NA
"232577_at" "232577_at" "LOC145945"
"232578_at" "232578_at" "CLDN18"
"232579_at" "232579_at" "LOC100134229"
"232580_x_at" "232580_x_at" NA
"232581_x_at" "232581_x_at" "HIVEP3"
"232582_at" "232582_at" NA
"232583_at" "232583_at" NA
"232584_at" "232584_at" NA
"232585_at" "232585_at" "TLK2"
"232586_x_at" "232586_x_at" "LOC100133315"
"232587_at" "232587_at" "EML4"
"232588_at" "232588_at" "STAG1"
"232589_at" "232589_at" NA
"232590_at" "232590_at" NA
"232591_s_at" "232591_s_at" "TMEM30A"
"232592_at" "232592_at" NA
"232593_at" "232593_at" "NEURL3"
"232594_at" "232594_at" "HSBP1L1"
"232595_at" "232595_at" NA
"232596_at" "232596_at" "DIAPH3"
"232597_x_at" "232597_x_at" "SFRS2IP"
"232598_at" "232598_at" "NUP210L"
"232599_at" "232599_at" "EXOC6"
"232600_at" "232600_at" NA
"232601_at" "232601_at" NA
"232602_at" "232602_at" "WFDC3"
"232603_at" "232603_at" "DCDC5"
"232604_at" "232604_at" "ZNF541"
"232605_s_at" "232605_s_at" NA
"232606_at" "232606_at" "ANK2"
"232607_at" "232607_at" NA
"232608_x_at" "232608_x_at" "CARD14"
"232609_at" "232609_at" "CRB3"
"232610_at" "232610_at" "PARP14"
"232611_at" "232611_at" "GOLGA2B"
"232612_s_at" "232612_s_at" "ATG16L1"
"232613_at" "232613_at" "PBRM1"
"232614_at" "232614_at" NA
"232615_at" "232615_at" NA
"232616_at" "232616_at" "LOC100129935"
"232617_at" "232617_at" "CTSS"
"232618_at" "232618_at" "CYorf15A"
"232619_at" "232619_at" "C20orf134"
"232620_at" "232620_at" "WDR93"
"232621_at" "232621_at" "USP48"
"232622_at" "232622_at" NA
"232623_at" "232623_at" "LOC100128751"
"232624_at" "232624_at" "ABTB2"
"232625_at" "232625_at" "TLN2"
"232626_at" "232626_at" NA
"232627_at" "232627_at" NA
"232628_at" "232628_at" NA
"232629_at" "232629_at" "PROK2"
"232630_at" "232630_at" "APIP"
"232631_at" "232631_at" "CDH6"
"232632_at" "232632_at" NA
"232633_at" "232633_at" "XRCC5"
"232634_at" "232634_at" "DKFZp566F0947"
"232635_at" "232635_at" "C14orf145"
"232636_at" "232636_at" "SLITRK4"
"232637_at" "232637_at" "SEPT2"
"232638_at" "232638_at" "COL20A1"
"232639_at" "232639_at" "C3orf25"
"232640_at" "232640_at" NA
"232641_at" "232641_at" "ZNF596"
"232642_at" "232642_at" "VWA5B2"
"232643_at" "232643_at" "POLR2F"
"232644_x_at" "232644_x_at" "OCIAD1"
"232645_at" "232645_at" "LOC153684"
"232646_at" "232646_at" "TTC17"
"232647_at" "232647_at" "PROCA1"
"232648_at" "232648_at" "PSMA3"
"232649_at" "232649_at" "GLDN"
"232650_at" "232650_at" "C12orf65"
"232651_at" "232651_at" "LOC100287813"
"232652_x_at" "232652_x_at" "SCAND1"
"232653_at" "232653_at" NA
"232654_s_at" "232654_s_at" NA
"232655_at" "232655_at" NA
"232656_at" "232656_at" NA
"232657_at" "232657_at" NA
"232658_at" "232658_at" NA
"232659_at" "232659_at" NA
"232660_at" "232660_at" "BAD"
"232661_s_at" "232661_s_at" "C7orf64"
"232662_x_at" "232662_x_at" "C10orf58"
"232663_s_at" "232663_s_at" "LOC390595"
"232664_at" "232664_at" "FLJ12334"
"232665_x_at" "232665_x_at" "SMURF1"
"232666_at" "232666_at" "OAS3"
"232667_at" "232667_at" NA
"232668_at" "232668_at" NA
"232669_at" "232669_at" "HIF3A"
"232670_at" "232670_at" "LOC149401"
"232671_at" "232671_at" NA
"232672_x_at" "232672_x_at" NA
"232673_at" "232673_at" "LRRFIP2"
"232674_at" "232674_at" "UCN2"
"232675_s_at" "232675_s_at" "UCKL1"
"232676_x_at" "232676_x_at" "MYEF2"
"232677_at" "232677_at" NA
"232678_at" "232678_at" "SLC2A9"
"232679_at" "232679_at" NA
"232680_at" "232680_at" "HDGFL1"
"232681_at" "232681_at" "PSIP1"
"232682_at" "232682_at" "MREG"
"232683_s_at" "232683_s_at" "PARP6"
"232684_at" "232684_at" "LOC253264"
"232685_at" "232685_at" NA
"232686_at" "232686_at" "SIGLECP3"
"232687_at" "232687_at" NA
"232688_at" "232688_at" "BMP2K"
"232689_at" "232689_at" "LOC284561"
"232690_at" "232690_at" NA
"232691_at" "232691_at" "SFXN5"
"232692_at" "232692_at" "TDRD6"
"232693_s_at" "232693_s_at" NA
"232694_at" "232694_at" "ZNF395"
"232695_at" "232695_at" "KIF6"
"232696_at" "232696_at" "LOC648556"
"232697_at" "232697_at" "LRFN2"
"232698_at" "232698_at" "BPIL1"
"232699_at" "232699_at" NA
"232700_at" "232700_at" NA
"232701_at" "232701_at" NA
"232702_at" "232702_at" "RABGAP1L"
"232703_at" "232703_at" NA
"232704_s_at" "232704_s_at" "LRRFIP2"
"232705_at" "232705_at" "LRRFIP2"
"232706_s_at" "232706_s_at" "TRABD"
"232707_at" "232707_at" "ISX"
"232708_at" "232708_at" "GALT"
"232709_at" "232709_at" NA
"232710_at" "232710_at" NA
"232711_at" "232711_at" NA
"232712_at" "232712_at" NA
"232713_at" "232713_at" NA
"232714_at" "232714_at" NA
"232715_at" "232715_at" NA
"232716_at" "232716_at" NA
"232717_at" "232717_at" "KALRN"
"232718_at" "232718_at" "C8orf75"
"232719_at" "232719_at" "CELF4"
"232720_at" "232720_at" "LINGO2"
"232721_at" "232721_at" "TRIM55"
"232722_at" "232722_at" "RNASET2"
"232723_at" "232723_at" NA
"232724_at" "232724_at" "MS4A6A"
"232725_s_at" "232725_s_at" "MS4A6A"
"232726_at" "232726_at" NA
"232727_at" "232727_at" "UCKL1"
"232729_at" "232729_at" NA
"232730_at" "232730_at" "C19orf44"
"232731_x_at" "232731_x_at" "LOC100190938"
"232732_at" "232732_at" NA
"232733_s_at" "232733_s_at" "COL20A1"
"232734_at" "232734_at" "TTC23"
"232735_at" "232735_at" "ANKRD34A"
"232736_s_at" "232736_s_at" NA
"232737_s_at" "232737_s_at" "ENPP3"
"232738_at" "232738_at" "FAM190A"
"232739_at" "232739_at" "SPIB"
"232740_at" "232740_at" "MCM3APAS"
"232741_at" "232741_at" NA
"232742_at" "232742_at" NA
"232743_at" "232743_at" NA
"232744_x_at" "232744_x_at" NA
"232745_x_at" "232745_x_at" "SPEF2"
"232746_at" "232746_at" "CXCR7"
"232747_at" "232747_at" NA
"232748_at" "232748_at" "PAPPA"
"232749_at" "232749_at" NA
"232750_at" "232750_at" "TNS1"
"232751_at" "232751_at" "RBBP9"
"232752_at" "232752_at" "LOC100287616"
"232753_at" "232753_at" "ZNF346"
"232754_at" "232754_at" NA
"232755_at" "232755_at" "UBE2G2"
"232756_at" "232756_at" "KALRN"
"232757_at" "232757_at" NA
"232758_s_at" "232758_s_at" NA
"232759_at" "232759_at" NA
"232760_at" "232760_at" "TEX15"
"232761_at" "232761_at" "COX4I2"
"232762_at" "232762_at" "KIAA1217"
"232763_at" "232763_at" "TLN1"
"232764_at" "232764_at" "CCNB2"
"232765_x_at" "232765_x_at" "LOC146429"
"232766_at" "232766_at" "BANF2"
"232767_at" "232767_at" "CADM1"
"232768_at" "232768_at" "CCNB2"
"232769_at" "232769_at" NA
"232770_at" "232770_at" "TUSC3"
"232771_at" "232771_at" "NRK"
"232772_at" "232772_at" "LOC221272"
"232773_at" "232773_at" NA
"232774_x_at" "232774_x_at" "ZIK1"
"232775_at" "232775_at" NA
"232776_at" "232776_at" NA
"232777_s_at" "232777_s_at" "C6orf118"
"232778_at" "232778_at" NA
"232779_at" "232779_at" NA
"232780_s_at" "232780_s_at" "ZNF691"
"232781_at" "232781_at" NA
"232782_at" "232782_at" NA
"232783_at" "232783_at" NA
"232784_at" "232784_at" NA
"232785_at" "232785_at" "RGAG1"
"232786_at" "232786_at" "COG6"
"232787_at" "232787_at" "PRIC285"
"232788_at" "232788_at" NA
"232789_at" "232789_at" NA
"232790_at" "232790_at" NA
"232791_at" "232791_at" NA
"232792_at" "232792_at" "TRIM69"
"232793_at" "232793_at" NA
"232794_at" "232794_at" "LOC153682"
"232795_at" "232795_at" NA
"232796_at" "232796_at" NA
"232797_at" "232797_at" NA
"232798_at" "232798_at" "DNAJC5B"
"232799_at" "232799_at" NA
"232800_at" "232800_at" "LOC100289550"
"232801_at" "232801_at" "C9orf102"
"232802_at" "232802_at" "SYT8"
"232803_at" "232803_at" "FLJ31958"
"232804_at" "232804_at" NA
"232805_at" "232805_at" NA
"232806_s_at" "232806_s_at" "FAM131A"
"232807_at" "232807_at" "FAM131A"
"232808_at" "232808_at" NA
"232809_s_at" "232809_s_at" "FLT1"
"232810_at" "232810_at" "AIG1"
"232811_x_at" "232811_x_at" "PRICKLE1"
"232812_at" "232812_at" "LOC401052"
"232813_s_at" "232813_s_at" NA
"232814_x_at" "232814_x_at" NA
"232815_at" "232815_at" "FBXO3"
"232816_s_at" "232816_s_at" "DDX11"
"232817_at" "232817_at" NA
"232818_at" "232818_at" NA
"232819_s_at" "232819_s_at" "LTBR"
"232820_s_at" "232820_s_at" "GTSF1L"
"232821_at" "232821_at" "GTSF1L"
"232822_x_at" "232822_x_at" NA
"232823_at" "232823_at" NA
"232824_at" "232824_at" NA
"232825_s_at" "232825_s_at" "DSEL"
"232826_at" "232826_at" NA
"232827_at" "232827_at" NA
"232828_at" "232828_at" NA
"232829_at" "232829_at" "OR52K3P"
"232830_at" "232830_at" "RNF32"
"232831_at" "232831_at" NA
"232832_at" "232832_at" "DKFZp434J0226"
"232833_at" "232833_at" NA
"232834_at" "232834_at" NA
"232835_at" "232835_at" NA
"232836_at" "232836_at" "C20orf61"
"232837_at" "232837_at" "KIF13A"
"232838_at" "232838_at" "ASXL3"
"232839_at" "232839_at" NA
"232840_at" "232840_at" NA
"232841_at" "232841_at" NA
"232842_at" "232842_at" "DOCK8"
"232843_s_at" "232843_s_at" "DOCK8"
"232844_at" "232844_at" "IFT140"
"232845_at" "232845_at" "CDH23"
"232846_s_at" "232846_s_at" "CDH23"
"232847_at" "232847_at" "SALL3"
"232848_at" "232848_at" "hCG_1795283"
"232849_at" "232849_at" "LOC100128988"
"232850_at" "232850_at" NA
"232851_at" "232851_at" "FBXO3"
"232852_at" "232852_at" NA
"232853_at" "232853_at" NA
"232854_at" "232854_at" "DIRAS1"
"232855_at" "232855_at" NA
"232856_at" "232856_at" "LRRC55"
"232857_at" "232857_at" "POLR3H"
"232858_at" "232858_at" NA
"232859_s_at" "232859_s_at" "MAGI1"
"232860_x_at" "232860_x_at" "RBM41"
"232861_at" "232861_at" "PDP2"
"232862_at" "232862_at" "ABHD5"
"232863_at" "232863_at" "ZNF815"
"232864_s_at" "232864_s_at" "AFF4"
"232865_at" "232865_at" "AFF4"
"232866_at" "232866_at" NA
"232867_at" "232867_at" NA
"232868_at" "232868_at" "C9orf11"
"232869_at" "232869_at" "SRGAP3"
"232870_at" "232870_at" "HDAC10"
"232871_at" "232871_at" NA
"232872_at" "232872_at" NA
"232873_at" "232873_at" "ZNF33A"
"232874_at" "232874_at" "DOCK9"
"232875_at" "232875_at" NA
"232876_at" "232876_at" NA
"232877_at" "232877_at" NA
"232878_at" "232878_at" "LOC644192"
"232879_at" "232879_at" "CRTC3"
"232880_at" "232880_at" "LOC100288224"
"232881_at" "232881_at" "GNASAS"
"232882_at" "232882_at" NA
"232883_at" "232883_at" NA
"232884_s_at" "232884_s_at" "ZNF853"
"232885_at" "232885_at" "NCRNA00081"
"232886_at" "232886_at" NA
"232887_at" "232887_at" "hCG_1776018"
"232888_at" "232888_at" "ISM1"
"232889_at" "232889_at" NA
"232890_at" "232890_at" NA
"232891_at" "232891_at" "SIRPD"
"232892_at" "232892_at" "C20orf166"
"232893_at" "232893_at" "LMBRD2"
"232894_at" "232894_at" "SEC14L2"
"232895_s_at" "232895_s_at" "SEC14L2"
"232896_at" "232896_at" "ERBB2IP"
"232897_at" "232897_at" "FLJ20444"
"232898_at" "232898_at" "DAB2"
"232899_at" "232899_at" NA
"232900_at" "232900_at" "HERC2P7"
"232901_at" "232901_at" "RARS2"
"232902_s_at" "232902_s_at" "RARS2"
"232903_at" "232903_at" NA
"232904_at" "232904_at" "SLC7A14"
"232905_at" "232905_at" "GTF2H5"
"232906_at" "232906_at" NA
"232907_at" "232907_at" "UBR4"
"232908_at" "232908_at" "ATAD2B"
"232909_s_at" "232909_s_at" "BPTF"
"232910_at" "232910_at" "NCRNA00081"
"232911_at" "232911_at" "ZFP14"
"232912_at" "232912_at" "GPR180"
"232913_at" "232913_at" "TMED8"
"232914_s_at" "232914_s_at" "SYTL2"
"232915_at" "232915_at" "DDX49"
"232916_at" "232916_at" NA
"232917_at" "232917_at" NA
"232918_at" "232918_at" "LOC541471"
"232919_at" "232919_at" NA
"232920_at" "232920_at" NA
"232921_at" "232921_at" "KIAA1549"
"232922_s_at" "232922_s_at" "SLC17A9"
"232923_at" "232923_at" NA
"232924_at" "232924_at" "LRRC17"
"232925_at" "232925_at" NA
"232926_x_at" "232926_x_at" "ANKRD19"
"232927_at" "232927_at" NA
"232928_at" "232928_at" NA
"232929_at" "232929_at" NA
"232930_at" "232930_at" "DOCK1"
"232931_at" "232931_at" "SNRNP200"
"232932_at" "232932_at" "LOC645030"
"232933_at" "232933_at" "KIAA1656"
"232934_at" "232934_at" NA
"232935_at" "232935_at" NA
"232936_at" "232936_at" "KCNA7"
"232937_at" "232937_at" NA
"232938_at" "232938_at" "SFMBT2"
"232939_at" "232939_at" NA
"232940_s_at" "232940_s_at" "MLL3"
"232941_at" "232941_at" "TMPRSS6"
"232942_at" "232942_at" "PYROXD2"
"232943_at" "232943_at" NA
"232944_at" "232944_at" NA
"232945_at" "232945_at" "PUS10"
"232946_s_at" "232946_s_at" "NADSYN1"
"232947_at" "232947_at" NA
"232948_at" "232948_at" NA
"232949_at" "232949_at" NA
"232950_s_at" "232950_s_at" "PITPNM2"
"232951_at" "232951_at" NA
"232952_at" "232952_at" NA
"232953_at" "232953_at" NA
"232954_at" "232954_at" NA
"232955_at" "232955_at" "FLJ41170"
"232956_at" "232956_at" NA
"232957_x_at" "232957_x_at" NA
"232958_at" "232958_at" NA
"232959_at" "232959_at" NA
"232960_at" "232960_at" "NUP62CL"
"232961_at" "232961_at" "SPATS2L"
"232962_x_at" "232962_x_at" NA
"232963_at" "232963_at" NA
"232964_at" "232964_at" "SPDYE1"
"232965_at" "232965_at" "LOC400684"
"232966_at" "232966_at" "LPIN3"
"232967_at" "232967_at" "XPA"
"232968_at" "232968_at" "FANK1"
"232969_at" "232969_at" "CARD8"
"232970_at" "232970_at" NA
"232971_at" "232971_at" "RBM15"
"232972_at" "232972_at" "C17orf72"
"232973_at" "232973_at" "DOCK1"
"232974_at" "232974_at" NA
"232975_at" "232975_at" "HCG18"
"232976_at" "232976_at" NA
"232977_x_at" "232977_x_at" "MYH14"
"232978_at" "232978_at" NA
"232979_at" "232979_at" NA
"232980_at" "232980_at" "LMBRD1"
"232981_s_at" "232981_s_at" "SYNRG"
"232982_at" "232982_at" "SYNRG"
"232983_s_at" "232983_s_at" "SERGEF"
"232984_at" "232984_at" "HYDIN"
"232985_s_at" "232985_s_at" "DPPA4"
"232986_at" "232986_at" "ZNF233"
"232987_at" "232987_at" "ARL17B"
"232988_at" "232988_at" "KIAA0182"
"232989_s_at" "232989_s_at" "CCDC136"
"232990_at" "232990_at" "FAM104B"
"232991_at" "232991_at" "ARL17B"
"232992_at" "232992_at" NA
"232993_at" "232993_at" "SYNJ1"
"232994_s_at" "232994_s_at" "RGNEF"
"232995_at" "232995_at" NA
"232996_at" "232996_at" "CCDC120"
"232997_at" "232997_at" NA
"232998_at" "232998_at" NA
"232999_at" "232999_at" NA
"233000_x_at" "233000_x_at" "DPH3B"
"233001_at" "233001_at" "SAMD10"
"233002_at" "233002_at" "PPP4R4"
"233003_at" "233003_at" NA
"233004_x_at" "233004_x_at" NA
"233005_at" "233005_at" NA
"233006_at" "233006_at" "SEPT4"
"233007_at" "233007_at" NA
"233008_at" "233008_at" "FLJ12825"
"233009_at" "233009_at" NA
"233010_at" "233010_at" NA
"233011_at" "233011_at" "ANXA1"
"233012_at" "233012_at" NA
"233013_x_at" "233013_x_at" "LOC220906"
"233014_at" "233014_at" NA
"233015_at" "233015_at" "MBNL1"
"233016_at" "233016_at" NA
"233017_x_at" "233017_x_at" NA
"233018_at" "233018_at" "TMEM134"
"233019_at" "233019_at" "CNOT7"
"233020_at" "233020_at" NA
"233021_at" "233021_at" NA
"233022_at" "233022_at" "TRPM3"
"233023_at" "233023_at" NA
"233024_at" "233024_at" NA
"233025_at" "233025_at" "PDZD2"
"233026_s_at" "233026_s_at" "PDZD2"
"233027_at" "233027_at" NA
"233028_at" "233028_at" "C10orf119"
"233029_at" "233029_at" "OBSCN"
"233030_at" "233030_at" "PNPLA3"
"233031_at" "233031_at" "ZEB2"
"233032_x_at" "233032_x_at" NA
"233033_at" "233033_at" "ZEB2"
"233034_at" "233034_at" NA
"233035_at" "233035_at" NA
"233036_at" "233036_at" NA
"233037_at" "233037_at" NA
"233038_at" "233038_at" NA
"233039_at" "233039_at" NA
"233040_at" "233040_at" "PLEKHA5"
"233041_x_at" "233041_x_at" NA
"233042_at" "233042_at" NA
"233043_at" "233043_at" "LOC221814"
"233044_at" "233044_at" NA
"233045_at" "233045_at" "LOC286126"
"233046_at" "233046_at" NA
"233047_at" "233047_at" "FRMD7"
"233048_at" "233048_at" "FAM35A"
"233049_x_at" "233049_x_at" "STUB1"
"233050_at" "233050_at" "C6orf174"
"233051_at" "233051_at" "SLITRK2"
"233052_at" "233052_at" "DNAH8"
"233053_at" "233053_at" NA
"233054_at" "233054_at" "CNOT2"
"233055_at" "233055_at" NA
"233056_x_at" "233056_x_at" "DLGAP4"
"233057_at" "233057_at" "HSPB8"
"233058_at" "233058_at" "GPSM2"
"233059_at" "233059_at" NA
"233060_at" "233060_at" "ZMIZ1"
"233061_at" "233061_at" "FITM2"
"233062_at" "233062_at" NA
"233063_s_at" "233063_s_at" NA
"233064_at" "233064_at" "ZFR2"
"233065_at" "233065_at" NA
"233066_at" "233066_at" NA
"233067_at" "233067_at" NA
"233068_at" "233068_at" NA
"233069_at" "233069_at" "PPP4R1L"
"233070_at" "233070_at" "ZNF197"
"233071_at" "233071_at" "RSPH4A"
"233072_at" "233072_at" "NTNG2"
"233073_at" "233073_at" NA
"233074_at" "233074_at" NA
"233075_at" "233075_at" "HERC2P7"
"233076_at" "233076_at" "JAKMIP3"
"233077_at" "233077_at" "FLJ13439"
"233078_at" "233078_at" "API5"
"233079_at" "233079_at" "MERTK"
"233080_s_at" "233080_s_at" "PRPF40A"
"233081_at" "233081_at" NA
"233082_at" "233082_at" "ZNF630"
"233083_at" "233083_at" "MTHFD2L"
"233084_s_at" "233084_s_at" "SYCE1"
"233085_s_at" "233085_s_at" "OBFC2A"
"233086_at" "233086_at" NA
"233087_at" "233087_at" "FBXL17"
"233088_at" "233088_at" NA
"233089_at" "233089_at" "QRSL1"
"233090_at" "233090_at" NA
"233091_at" "233091_at" "ATAD3B"
"233092_s_at" "233092_s_at" "LOC100271840"
"233093_s_at" "233093_s_at" "BIRC6"
"233094_at" "233094_at" NA
"233095_at" "233095_at" NA
"233096_at" "233096_at" "KIAA1109"
"233097_x_at" "233097_x_at" NA
"233098_s_at" "233098_s_at" "EPB41L4B"
"233099_at" "233099_at" NA
"233100_at" "233100_at" "EEPD1"
"233101_at" "233101_at" "MTMR9"
"233102_at" "233102_at" NA
"233103_at" "233103_at" NA
"233104_at" "233104_at" "PABPC1L"
"233105_at" "233105_at" NA
"233106_at" "233106_at" "C14orf82"
"233107_at" "233107_at" NA
"233108_at" "233108_at" NA
"233109_at" "233109_at" "COL12A1"
"233110_s_at" "233110_s_at" "BCL2L12"
"233111_at" "233111_at" "PTCSC"
"233112_at" "233112_at" NA
"233113_at" "233113_at" NA
"233114_at" "233114_at" NA
"233115_at" "233115_at" "DEPDC1B"
"233116_at" "233116_at" NA
"233117_at" "233117_at" NA
"233118_at" "233118_at" NA
"233119_at" "233119_at" "PRR5L"
"233120_at" "233120_at" NA
"233121_at" "233121_at" NA
"233122_at" "233122_at" "KRTCAP2"
"233123_at" "233123_at" "SLC40A1"
"233124_s_at" "233124_s_at" "ECHDC1"
"233125_at" "233125_at" NA
"233126_s_at" "233126_s_at" "OLAH"
"233127_at" "233127_at" NA
"233128_at" "233128_at" NA
"233129_at" "233129_at" NA
"233130_at" "233130_at" NA
"233131_at" "233131_at" "CCDC147"
"233132_at" "233132_at" "LOC96610"
"233133_at" "233133_at" NA
"233134_at" "233134_at" "RPH3AL"
"233135_at" "233135_at" NA
"233136_at" "233136_at" "PABPC5"
"233137_at" "233137_at" NA
"233138_at" "233138_at" "C18orf1"
"233139_at" "233139_at" NA
"233140_s_at" "233140_s_at" "C14orf133"
"233141_s_at" "233141_s_at" "ST7L"
"233142_at" "233142_at" NA
"233143_at" "233143_at" "C20orf173"
"233144_s_at" "233144_s_at" "RASAL1"
"233145_at" "233145_at" "CSMD2"
"233146_at" "233146_at" "KNDC1"
"233147_at" "233147_at" NA
"233148_at" "233148_at" "PODN"
"233149_at" "233149_at" NA
"233150_at" "233150_at" "GALNTL5"
"233151_s_at" "233151_s_at" "TTTY7"
"233152_x_at" "233152_x_at" NA
"233153_at" "233153_at" NA
"233154_at" "233154_at" NA
"233155_at" "233155_at" "UPP2"
"233156_at" "233156_at" "RNASEH2B"
"233157_x_at" "233157_x_at" "CCDC114"
"233158_at" "233158_at" "KRT82"
"233159_at" "233159_at" "STARD13"
"233160_at" "233160_at" "DEFB129"
"233161_at" "233161_at" NA
"233162_at" "233162_at" NA
"233163_at" "233163_at" "LOC731157"
"233164_x_at" "233164_x_at" "RHBDD1"
"233165_at" "233165_at" "NCKIPSD"
"233166_at" "233166_at" "DEFB126"
"233167_at" "233167_at" "RP3-402G11.5"
"233168_s_at" "233168_s_at" "RP3-402G11.5"
"233169_at" "233169_at" "ZNF350"
"233170_at" "233170_at" NA
"233171_at" "233171_at" "GRIN3A"
"233172_at" "233172_at" "LOC100291347"
"233173_x_at" "233173_x_at" "GTF3C5"
"233174_at" "233174_at" NA
"233175_at" "233175_at" "ZNF460"
"233176_at" "233176_at" NA
"233177_s_at" "233177_s_at" "PNKD"
"233178_at" "233178_at" "TGIF2LY"
"233179_x_at" "233179_x_at" "SIRT6"
"233180_at" "233180_at" NA
"233181_at" "233181_at" NA
"233182_x_at" "233182_x_at" "ATXN3"
"233183_at" "233183_at" "SLC4A9"
"233184_at" "233184_at" "EPHA6"
"233185_at" "233185_at" NA
"233186_s_at" "233186_s_at" "BANP"
"233187_s_at" "233187_s_at" NA
"233188_at" "233188_at" "GALNTL4"
"233189_at" "233189_at" NA
"233190_at" "233190_at" NA
"233191_at" "233191_at" "RUFY2"
"233192_s_at" "233192_s_at" "RUFY2"
"233193_x_at" "233193_x_at" "INTS4"
"233194_at" "233194_at" NA
"233195_at" "233195_at" "DNAI1"
"233196_at" "233196_at" NA
"233197_at" "233197_at" "KLHL9"
"233198_at" "233198_at" "GOLGA2B"
"233200_at" "233200_at" "LOC731157"
"233201_at" "233201_at" NA
"233202_at" "233202_at" "CNTNAP3"
"233203_at" "233203_at" "ROPN1"
"233204_at" "233204_at" "LOC728153"
"233205_at" "233205_at" NA
"233206_at" "233206_at" "SLC22A23"
"233207_at" "233207_at" "DISC1"
"233208_x_at" "233208_x_at" "CPSF2"
"233209_at" "233209_at" "LOC200609"
"233210_at" "233210_at" "FLJ12120"
"233211_at" "233211_at" "MTBP"
"233212_at" "233212_at" NA
"233213_at" "233213_at" NA
"233214_at" "233214_at" NA
"233215_s_at" "233215_s_at" "ZDHHC21"
"233216_at" "233216_at" "ZDHHC21"
"233217_at" "233217_at" NA
"233218_at" "233218_at" NA
"233219_at" "233219_at" NA
"233220_at" "233220_at" "GRIN3A"
"233221_at" "233221_at" "DEFB118"
"233222_at" "233222_at" NA
"233223_at" "233223_at" NA
"233224_at" "233224_at" NA
"233225_at" "233225_at" NA
"233226_at" "233226_at" "PTPN9"
"233227_at" "233227_at" "KIAA1109"
"233228_at" "233228_at" NA
"233229_at" "233229_at" "SCFD1"
"233230_s_at" "233230_s_at" "SLAIN2"
"233231_at" "233231_at" "MCCC2"
"233232_at" "233232_at" "RHBDL3"
"233233_at" "233233_at" "LOC100289610"
"233234_at" "233234_at" "KCTD16"
"233235_x_at" "233235_x_at" NA
"233236_at" "233236_at" "TSPAN16"
"233237_at" "233237_at" NA
"233238_s_at" "233238_s_at" NA
"233239_at" "233239_at" NA
"233240_at" "233240_at" NA
"233241_at" "233241_at" "PLK1S1"
"233242_at" "233242_at" "WDR73"
"233243_at" "233243_at" NA
"233244_at" "233244_at" NA
"233245_at" "233245_at" "UHRF1BP1"
"233246_at" "233246_at" NA
"233247_x_at" "233247_x_at" "ZDHHC21"
"233248_at" "233248_at" NA
"233249_at" "233249_at" NA
"233250_x_at" "233250_x_at" "FOXRED2"
"233251_at" "233251_at" "STRBP"
"233252_s_at" "233252_s_at" "STRBP"
"233253_at" "233253_at" NA
"233254_x_at" "233254_x_at" "PTEN"
"233255_s_at" "233255_s_at" "BIVM"
"233256_at" "233256_at" NA
"233257_at" "233257_at" NA
"233258_at" "233258_at" NA
"233259_at" "233259_at" "CCDC48"
"233260_at" "233260_at" NA
"233261_at" "233261_at" "EBF1"
"233262_at" "233262_at" NA
"233263_at" "233263_at" NA
"233264_at" "233264_at" "LOC729350"
"233265_at" "233265_at" NA
"233266_at" "233266_at" NA
"233267_at" "233267_at" "SELENBP1"
"233268_s_at" "233268_s_at" NA
"233269_at" "233269_at" NA
"233270_x_at" "233270_x_at" NA
"233271_at" "233271_at" NA
"233272_at" "233272_at" NA
"233273_at" "233273_at" NA
"233274_at" "233274_at" NA
"233275_at" "233275_at" NA
"233276_at" "233276_at" NA
"233277_at" "233277_at" "DLEU7"
"233278_at" "233278_at" "MPRIP"
"233279_at" "233279_at" NA
"233280_at" "233280_at" NA
"233281_at" "233281_at" NA
"233282_at" "233282_at" NA
"233283_at" "233283_at" NA
"233284_at" "233284_at" NA
"233285_at" "233285_at" NA
"233286_at" "233286_at" NA
"233287_at" "233287_at" "SLC6A17"
"233288_at" "233288_at" "ATR"
"233289_at" "233289_at" NA
"233290_at" "233290_at" NA
"233291_at" "233291_at" NA
"233292_s_at" "233292_s_at" NA
"233293_at" "233293_at" "NPAS3"
