"probeID" "Entrez"
"270538" "270538" "PMP22"
"7560138" "7560138" "PMP22"
"6580309" "6580309" NA
"6100674" "6100674" NA
"6280056" "6280056" "LOC653759"
"1510228" "1510228" NA
"3450068" "3450068" NA
"2470093" "2470093" "TJP2"
"3120615" "3120615" "TJP2"
"3520709" "3520709" "ADH7"
"2060121" "2060121" "FUCA1"
"5860221" "5860221" NA
"3940520" "3940520" "NT5C3"
"7000398" "7000398" "NT5C3"
"4640040" "4640040" "PAPPA2"
"6900095" "6900095" "PAPPA2"
"7040326" "7040326" NA
"1470468" "1470468" NA
"3450475" "3450475" "LOC652065"
"770088" "770088" "DTX3L"
"4230092" "4230092" NA
"4730253" "4730253" "LMX1A"
"130047" "130047" NA
"5860379" "5860379" NA
"7040747" "7040747" "LOC653382"
"5670601" "5670601" "LOC653382"
"6400754" "6400754" "FLJ90650"
"5910445" "5910445" "CDAN1"
"2450291" "2450291" NA
"1050370" "1050370" "LOC653596"
"2690343" "2690343" "TNNC1"
"1850626" "1850626" NA
"2230524" "2230524" "LOC647439"
"5340753" "5340753" NA
"2510537" "2510537" NA
"3180113" "3180113" NA
"4570717" "4570717" "AKAP11"
"5720731" "5720731" "AKAP11"
"5870725" "5870725" "TTK"
"3890296" "3890296" NA
"5670017" "5670017" "LOC651100"
"6370215" "6370215" "RSBN1"
"160524" "160524" NA
"3830307" "3830307" "LOC652676"
"4590563" "4590563" "LOC730841"
"840762" "840762" "LOC554226"
"7100398" "7100398" "LOC554226"
"360246" "360246" NA
"3780689" "3780689" "TSPYL1"
"3400128" "3400128" NA
"1510685" "1510685" "DOK4"
"3390739" "3390739" "FNDC5"
"2140630" "2140630" "GLE1"
"3390437" "3390437" "GLE1"
"2340110" "2340110" "GPR34"
"2640626" "2640626" "FAIM"
"3520615" "3520615" NA
"1850279" "1850279" "LOC642570"
"1580725" "1580725" "NUBPL"
"5860672" "5860672" NA
"610528" "610528" "MBD3"
"2710672" "2710672" "KIAA2013"
"1980431" "1980431" "DOK3"
"4040681" "4040681" "LOC283970"
"6580487" "6580487" "HSD17B11"
"1770131" "1770131" "LOC645522"
"1450376" "1450376" "KIAA0556"
"3710717" "3710717" NA
"1710056" "1710056" NA
"2320377" "2320377" "AHSG"
"3440646" "3440646" "OPN4"
"3830487" "3830487" "ZXDA"
"4570465" "4570465" "ZXDA"
"630112" "630112" NA
"6940189" "6940189" NA
"1450332" "1450332" "ANKRD36"
"3940717" "3940717" "LOC652251"
"3120019" "3120019" NA
"1710678" "1710678" NA
"2640328" "2640328" "LOC727922"
"7380167" "7380167" "C21orf69"
"6350477" "6350477" "LOC283683"
"6550553" "6550553" "TYW1"
"5700598" "5700598" NA
"7650368" "7650368" "CPLX2"
"5670746" "5670746" "CPLX2"
"4570014" "4570014" "FAM158A"
"2710180" "2710180" "C21orf125"
"2230348" "2230348" NA
"7100563" "7100563" "CTAGE6"
"4570196" "4570196" "ATRN"
"1430228" "1430228" NA
"2640521" "2640521" "OR6Q1"
"1110450" "1110450" "LOC644615"
"4560192" "4560192" "SFXN5"
"3610093" "3610093" "CYP4A11"
"2640446" "2640446" "P2RX3"
"2120711" "2120711" "P2RX3"
"1190592" "1190592" "GRIA1"
"4880433" "4880433" "IDH2"
"1820500" "1820500" NA
"5560494" "5560494" "RPS15"
"6290609" "6290609" "RPS15"
"540603" "540603" "ZNF382"
"2750347" "2750347" "LOC651463"
"4780068" "4780068" "SULT1B1"
"6250368" "6250368" NA
"4900491" "4900491" NA
"6450091" "6450091" NA
"6100307" "6100307" "LOC651044"
"7510187" "7510187" "LOC651186"
"450047" "450047" "CARD6"
"5910500" "5910500" "SYT11"
"5260343" "5260343" "SCG5"
"7400678" "7400678" "ZNF285A"
"5080050" "5080050" NA
"5560086" "5560086" "RIPK1"
"4260520" "4260520" "METAP2"
"6590324" "6590324" "PTDSS2"
"4280280" "4280280" "EIF4G1"
"5390682" "5390682" "GPR108"
"5670494" "5670494" "ARL15"
"2140605" "2140605" "ARL15"
"5050521" "5050521" "PRR10"
"6200121" "6200121" "OR2H2"
"3850672" "3850672" "OR11H12"
"4780044" "4780044" NA
"4860162" "4860162" "GUCA1B"
"780619" "780619" "SLC22A6"
"4880767" "4880767" "GLIS3"
"3170072" "3170072" "SNRNP200"
"3520598" "3520598" "GPR162"
"6100274" "6100274" "GPR162"
"7050482" "7050482" NA
"7380669" "7380669" NA
"6100491" "6100491" NA
"3290279" "3290279" "ATP2C1"
"2680402" "2680402" NA
"6110482" "6110482" "ACCN3"
"4590687" "4590687" "ITSN2"
"4540487" "4540487" "PCSK6"
"20068" "20068" "OTUD1"
"6380121" "6380121" "CPPED1"
"2630059" "2630059" NA
"1740465" "1740465" "LOC644457"
"130070" "130070" "IFT172"
"70364" "70364" "ARL5A"
"6860646" "6860646" NA
"5560537" "5560537" "C3orf33"
"7320592" "7320592" "MARK2"
"6290437" "6290437" "MTHFD1L"
"4760201" "4760201" "LOC731670"
"650554" "650554" NA
"6900113" "6900113" "SFMBT1"
"4640091" "4640091" "LOC643814"
"7210402" "7210402" NA
"2480379" "2480379" "LOC387841"
"4730338" "4730338" NA
"4200398" "4200398" NA
"3890474" "3890474" "LOC642866"
"990044" "990044" "KIAA1147"
"6760470" "6760470" "KIAA1147"
"2850037" "2850037" NA
"3190128" "3190128" "NANOS2"
"5720246" "5720246" "AQP7P2"
"240079" "240079" NA
"6200451" "6200451" NA
"2970671" "2970671" NA
"6650091" "6650091" "OR51E2"
"2120692" "2120692" "LOC653387"
"4830180" "4830180" "LOC653387"
"3140373" "3140373" "PGA4"
"5960450" "5960450" "SLC35C2"
"1770494" "1770494" "KIAA0692"
"7570612" "7570612" NA
"6370154" "6370154" NA
"3520014" "3520014" "LOC643850"
"4260370" "4260370" "LOC441005"
"5270470" "5270470" "LOC646342"
"2350348" "2350348" "KRTAP1-3"
"670669" "670669" NA
"2900167" "2900167" "NME7"
"6580626" "6580626" "CXorf57"
"3370112" "3370112" "RPN2"
"610114" "610114" "LOC642411"
"6370484" "6370484" "POLR1D"
"110291" "110291" "LDHC"
"7560239" "7560239" "LOC642819"
"2190747" "2190747" NA
"3370110" "3370110" "RPS6KA3"
"2260133" "2260133" "RPS6KA3"
"4210242" "4210242" "LOC646445"
"6510546" "6510546" "PCNP"
"6420639" "6420639" "CBFB"
"1260634" "1260634" NA
"7400066" "7400066" NA
"730747" "730747" "ADD3"
"4590044" "4590044" "KCTD17"
"5080292" "5080292" "NCAM2"
"4920129" "4920129" "RTN3"
"7320632" "7320632" "RASGRP4"
"6660576" "6660576" "RASGRP4"
"780192" "780192" NA
"1190161" "1190161" NA
"1340300" "1340300" "RNASE8"
"7550224" "7550224" "TNRC15"
"620670" "620670" NA
"7150224" "7150224" "RRM2B"
"6400440" "6400440" NA
"4010408" "4010408" "LOC401137"
"110661" "110661" "TSPAN4"
"3310670" "3310670" NA
"2470059" "2470059" "LOC642354"
"670082" "670082" "GNA12"
"3440441" "3440441" NA
"4900328" "4900328" NA
"3420092" "3420092" NA
"610468" "610468" "LOC648211"
"6040458" "6040458" "C6orf117"
"1450564" "1450564" "MGC40574"
"4210692" "4210692" "SAC3D1"
"2710338" "2710338" "NOTO"
"5310142" "5310142" "METTL7B"
"4150327" "4150327" "PTH"
"6960152" "6960152" "PTH"
"3830288" "3830288" "C14orf49"
"4010400" "4010400" "PPP1R12A"
"7200608" "7200608" "HSPB1"
"3780669" "3780669" "LOC653427"
"2140563" "2140563" "UBE4B"
"4850253" "4850253" "TNFRSF8"
"6110242" "6110242" "CALCA"
"990241" "990241" "DLX4"
"2570301" "2570301" "DLX4"
"1190626" "1190626" "ZMYND11"
"3390451" "3390451" "ANKRD34B"
"4280639" "4280639" "SH3GL1"
"7320603" "7320603" "UNC5D"
"6480576" "6480576" NA
"4010364" "4010364" NA
"5290315" "5290315" NA
"1850431" "1850431" NA
"5900138" "5900138" NA
"2900041" "2900041" "H2AFY2"
"3940452" "3940452" NA
"5340091" "5340091" "LOC645465"
"5090195" "5090195" "CDH15"
"6520242" "6520242" NA
"3360626" "3360626" "PLAC8L1"
"6380100" "6380100" "ANKHD1"
"870397" "870397" NA
"4220379" "4220379" "CRYZL1"
"4730647" "4730647" NA
"5690075" "5690075" "HSGT1"
"270520" "270520" "DMD"
"2710719" "2710719" "SNORD15B"
"7380605" "7380605" NA
"3610382" "3610382" "ABRA"
"5810154" "5810154" "ALOX15B"
"5090577" "5090577" NA
"4890040" "4890040" "PTCD2"
"2680746" "2680746" "CPLX1"
"1450392" "1450392" "COL11A2"
"5560132" "5560132" NA
"7330333" "7330333" "ADAM28"
"1230767" "1230767" "IFITM2"
"6290181" "6290181" "RPUSD1"
"620300" "620300" "LASP1"
"3610189" "3610189" NA
"2750008" "2750008" "C16orf3"
"4060746" "4060746" "LOC644974"
"4050487" "4050487" NA
"2900129" "2900129" "FTO"
"6770209" "6770209" "C2CD2"
"2030300" "2030300" "LOC652119"
"1440685" "1440685" "TLX3"
"3840390" "3840390" NA
"5570315" "5570315" "C2orf58"
"3450168" "3450168" NA
"6100463" "6100463" "LOC651951"
"3170079" "3170079" NA
"4900424" "4900424" "TRPM8"
"5090673" "5090673" "GAS2L1"
"4610537" "4610537" NA
"1660626" "1660626" NA
"730301" "730301" "AP1B1"
"5960201" "5960201" "AP1B1"
"2640471" "2640471" "RNF24"
"5910669" "5910669" "HOM-TES-103"
"7550093" "7550093" "MBNL1"
"2480088" "2480088" "XDH"
"2970068" "2970068" "ANKMY1"
"2760102" "2760102" "ANKMY1"
"2450114" "2450114" NA
"4850543" "4850543" "TMEM151A"
"4810075" "4810075" "TMEM151A"
"130630" "130630" "TMEM151A"
"4540519" "4540519" "C14orf39"
"7160301" "7160301" "C14orf39"
"630402" "630402" "KCMF1"
"3990048" "3990048" NA
"670152" "670152" NA
"3360273" "3360273" "DKFZp434K191"
"5340220" "5340220" "MYBPHL"
"4890537" "4890537" "RRP8"
"3460092" "3460092" "MGC10646"
"5550521" "5550521" "CSMD3"
"4250411" "4250411" "ALDH1L2"
"3890370" "3890370" "MED12L"
"1110132" "1110132" "TWIST2"
"7550687" "7550687" "SF4"
"4760102" "4760102" "ATXN2L"
"4670148" "4670148" "SIAH1"
"2600592" "2600592" "LOC442570"
"6350669" "6350669" NA
"6330377" "6330377" "ATP6V0D1"
"4920471" "4920471" "KIAA1143"
"4900576" "4900576" "KIAA0889"
"3520458" "3520458" NA
"5050731" "5050731" "MESDC2"
"3190068" "3190068" NA
"4490327" "4490327" NA
"1110100" "1110100" "PSENEN"
"1430577" "1430577" "COG5"
"4040630" "4040630" "COG5"
"4260348" "4260348" "LOC731158"
"3940128" "3940128" NA
"2370309" "2370309" NA
"2900086" "2900086" NA
"7380176" "7380176" "C1orf126"
"4920372" "4920372" "KBTBD2"
"270379" "270379" "SLC2A11"
"610133" "610133" "SLC2A11"
"7380064" "7380064" "LOC644714"
"1990538" "1990538" "IL25"
"2970736" "2970736" "FAM19A5"
"4200059" "4200059" NA
"4060035" "4060035" "WDR20"
"2690154" "2690154" NA
"10767" "10767" "SHANK3"
"1170301" "1170301" "SHANK3"
"5670465" "5670465" "ADM"
"5960520" "5960520" "LMAN1L"
"7200524" "7200524" "IGLL1"
"4730747" "4730747" "IGLL1"
"3140139" "3140139" "NEFL"
"4670671" "4670671" "ACP6"
"7560288" "7560288" "DCUN1D3"
"6940706" "6940706" NA
"3420414" "3420414" "SEC16B"
"620484" "620484" "TNFRSF13B"
"5390100" "5390100" "IARS"
"4880561" "4880561" "AHSA1"
"6420646" "6420646" "BZRAP1"
"7330537" "7330537" "FUT10"
"1500328" "1500328" "FUT10"
"5390121" "5390121" "GDPD3"
"4480411" "4480411" NA
"6370196" "6370196" "MRPL37"
"110465" "110465" NA
"6350224" "6350224" "LOC650668"
"6620113" "6620113" NA
"3400088" "3400088" "CXXC1"
"1580048" "1580048" "CAST"
"5220020" "5220020" "LOC651371"
"3940008" "3940008" "DOK1"
"3890424" "3890424" "LTB4R2"
"6200600" "6200600" "FILIP1"
"2340193" "2340193" "KRT80"
"4830520" "4830520" "KRT80"
"3400452" "3400452" NA
"1990653" "1990653" "TM9SF1"
"510014" "510014" NA
"4860056" "4860056" "LOC650098"
"4210193" "4210193" "LDB3"
"3170301" "3170301" "KLF16"
"5890762" "5890762" "MYBPC1"
"3850255" "3850255" "ZSWIM3"
"2480482" "2480482" "ZSWIM3"
"1090040" "1090040" "LOC441662"
"840131" "840131" "VWA1"
"3830100" "3830100" "VWA1"
"2100717" "2100717" "VWA1"
"6040270" "6040270" "RLN2"
"5860041" "5860041" "PRL"
"6480088" "6480088" "LYPLA2"
"5690615" "5690615" "LOC121952"
"3420427" "3420427" "LOC654161"
"4810626" "4810626" NA
"7210022" "7210022" "CNTNAP4"
"5820224" "5820224" "CNTNAP4"
"2640703" "2640703" "MAGEL2"
"940707" "940707" "PCDHB6"
"610592" "610592" "ADCY1"
"580561" "580561" "ADCY1"
"3440482" "3440482" NA
"4830424" "4830424" "MYLIP"
"2360341" "2360341" "DPCR1"
"290403" "290403" "LOC645325"
"3460196" "3460196" "SCN8A"
"5490543" "5490543" "LOC642787"
"3130730" "3130730" NA
"2140202" "2140202" "ERMN"
"1230403" "1230403" "SLC26A1"
"7040278" "7040278" "RAB5C"
"6510575" "6510575" NA
"1570747" "1570747" "LINGO4"
"4670180" "4670180" "DPP8"
"3890678" "3890678" "GCNT2"
"7570114" "7570114" NA
"7560450" "7560450" "GCG"
"3800463" "3800463" "SLC29A3"
"5290435" "5290435" NA
"6960044" "6960044" "OR8S1"
"50220" "50220" "GAGE4"
"1990519" "1990519" "GAGE4"
"7330328" "7330328" NA
"4010162" "4010162" "OPRD1"
"2030075" "2030075" NA
"1030630" "1030630" "PPAP2A"
"4540619" "4540619" "VGLL1"
"4010446" "4010446" "KCTD7"
"6200687" "6200687" NA
"4640156" "4640156" NA
"1300332" "1300332" "TNFSF12"
"7150192" "7150192" "LOC643883"
"5310048" "5310048" "SF3B1"
"4590500" "4590500" NA
"1450739" "1450739" "LOC647219"
"7330551" "7330551" "ECD"
"1450523" "1450523" "ECD"
"7210468" "7210468" "GRM7"
"2750433" "2750433" NA
"7210259" "7210259" "ANAPC1"
"730647" "730647" "ANAPC1"
"3890373" "3890373" "ITGB2"
"7160494" "7160494" "CCR5"
"7650349" "7650349" "ZNF322B"
"5550437" "5550437" "AGTR2"
"1820592" "1820592" "HIST2H2AA3"
"610451" "610451" "HIST2H2AA3"
"5220142" "5220142" "LIMK2"
"3440181" "3440181" "C10orf88"
"1710068" "1710068" "C20orf91"
"2600474" "2600474" "LOC642985"
"4480543" "4480543" "TLR10"
"20142" "20142" "ARPC5"
"2190307" "2190307" "LOC648309"
"830195" "830195" "GABRQ"
"4210719" "4210719" "CART1"
"6370193" "6370193" NA
"7650639" "7650639" "CHRNB1"
"4810739" "4810739" "OCIAD1"
"6200056" "6200056" "LOC400145"
"4260097" "4260097" "SMOC1"
"840008" "840008" "SMOC1"
"1050008" "1050008" "MMRN1"
"4730746" "4730746" "PADI2"
"1050328" "1050328" NA
"5690402" "5690402" "CLOCK"
"2260086" "2260086" "LOC650251"
"6060592" "6060592" "GNAI3"
"6400471" "6400471" NA
"3460075" "3460075" NA
"2320070" "2320070" NA
"6250437" "6250437" "LOC389671"
"5900482" "5900482" "HMGB2"
"7610537" "7610537" "HMGB2"
"6180082" "6180082" "C17orf47"
"5890367" "5890367" "C17orf47"
"5260056" "5260056" "ELOVL3"
"6220221" "6220221" "MUDENG"
"2030709" "2030709" "TTR"
"3460402" "3460402" NA
"5080707" "5080707" NA
"4290154" "4290154" "STK11IP"
"4280543" "4280543" "LOC283755"
"6560291" "6560291" "FAR2"
"2680524" "2680524" "LOC649853"
"6770221" "6770221" "LOC653240"
"3130132" "3130132" "LOC654260"
"620482" "620482" "LOC646863"
"5720687" "5720687" "GRM5"
"630010" "630010" "FKBP1A"
"270292" "270292" "FKBP1A"
"1940504" "1940504" "FKBP1A"
"670528" "670528" "GYG1"
"360168" "360168" "MAP3K7IP1"
"2760343" "2760343" "MAP3K7IP1"
"2570382" "2570382" NA
"6060445" "6060445" "FLJ30092"
"3610014" "3610014" "FLJ32310"
"4050259" "4050259" "TRIM61"
"4880138" "4880138" "NPY"
"3440184" "3440184" "STARD13"
"4570747" "4570747" "C12orf54"
"4220025" "4220025" NA
"1440132" "1440132" NA
"650040" "650040" "PILRA"
"6400070" "6400070" "ASTL"
"5670059" "5670059" "NRM"
"2230717" "2230717" NA
"7510603" "7510603" "CPEB1"
"4900592" "4900592" "CPEB1"
"2120368" "2120368" "VPS13B"
"2640619" "2640619" "ZNF91"
"1660347" "1660347" NA
"1500347" "1500347" "MED18"
"4880152" "4880152" "LOC644891"
"4830300" "4830300" NA
"1660743" "1660743" "LOC652051"
"5720411" "5720411" "LOC647666"
"830056" "830056" "FOXA1"
"6590653" "6590653" "OR52I1"
"6220242" "6220242" "ETFB"
"1400576" "1400576" "KIF25"
"6550739" "6550739" NA
"2480707" "2480707" NA
"3460204" "3460204" NA
"3870020" "3870020" "SLC22A7"
"2600392" "2600392" "CENPA"
"4760577" "4760577" "CENPA"
"70097" "70097" NA
"7510017" "7510017" NA
"2810382" "2810382" "RALA"
"2690463" "2690463" "HDAC7A"
"3830356" "3830356" "LOC728601"
"7100615" "7100615" "ABHD12"
"7610382" "7610382" "ABHD12"
"2350414" "2350414" "TRIM34"
"3610653" "3610653" "TRIM34"
"6270669" "6270669" NA
"6250168" "6250168" NA
"7550309" "7550309" "LOC150763"
"6480152" "6480152" "RAD51L1"
"4250403" "4250403" "LOC400707"
"630086" "630086" "CCDC23"
"2850278" "2850278" "AMAC1L1"
"4860102" "4860102" "GAGE2C"
"3990280" "3990280" NA
"6100441" "6100441" "PRPF4"
"2470333" "2470333" "TBPL1"
"2360673" "2360673" "GOSR1"
"4120286" "4120286" NA
"7150053" "7150053" "CASQ1"
"1260017" "1260017" "B3GAT1"
"840377" "840377" "NXPH2"
"6040008" "6040008" "SKAP2"
"7160360" "7160360" "SKAP2"
"4250626" "4250626" "PPAP2C"
"6580754" "6580754" "PPAP2C"
"7560048" "7560048" "ASF1A"
"1990674" "1990674" "NUP50"
"6560088" "6560088" "C3orf14"
"6650079" "6650079" "C3orf14"
"4390615" "4390615" "OPN3"
"3420576" "3420576" "ASPSCR1"
"1850307" "1850307" "ASPSCR1"
"6380180" "6380180" NA
"7100475" "7100475" NA
"2340152" "2340152" "NUDT4P1"
"4210521" "4210521" "NUDT4P1"
"4640605" "4640605" NA
"610102" "610102" "LOC646871"
"6550528" "6550528" "MAOA"
"5960079" "5960079" NA
"460750" "460750" "PDCL3"
"3870646" "3870646" "PDCL3"
"4230674" "4230674" "FZD1"
"3520066" "3520066" "FZD1"
"290750" "290750" "SAMD3"
"6560204" "6560204" "RFC3"
"2640609" "2640609" "LOC645282"
"510474" "510474" "CYB5B"
"5700373" "5700373" "TRIP13"
"1780634" "1780634" "LOC644122"
"2570630" "2570630" NA
"6110064" "6110064" NA
"1090468" "1090468" "CCDC12"
"3360564" "3360564" NA
"7610241" "7610241" "LOC648408"
"3450053" "3450053" "ZNF136"
"7100326" "7100326" "ATP13A2"
"2750746" "2750746" "UCHL5"
"4900170" "4900170" "GPS2"
"1300204" "1300204" NA
"6330754" "6330754" "UBE2Q1"
"1470682" "1470682" NA
"940079" "940079" "LOC728956"
"1090162" "1090162" "FRMPD2L1"
"7200187" "7200187" "FRMPD2L1"
"4640193" "4640193" "SLC25A30"
"1470242" "1470242" "NUDT5"
"5080348" "5080348" "WDFY2"
"1070731" "1070731" "UQCRHL"
"4060075" "4060075" "SPTA1"
"10743" "10743" "PCDHA7"
"1820615" "1820615" "PCDHA7"
"4850767" "4850767" NA
"3170524" "3170524" NA
"110397" "110397" "LOC652755"
"2810180" "2810180" "LRP6"
"1820601" "1820601" NA
"1260091" "1260091" NA
"2640112" "2640112" "COX6B2"
"7200246" "7200246" "LOC653829"
"870435" "870435" "LOC645162"
"6130324" "6130324" "ARMC2"
"1940639" "1940639" NA
"6510746" "6510746" "LOC644313"
"7200692" "7200692" NA
"110450" "110450" "SLC12A9"
"4210725" "4210725" "LOC649477"
"2490113" "2490113" "CD248"
"1980608" "1980608" "CRYM"
"1010431" "1010431" "CRYM"
"1470605" "1470605" "LOC644599"
"1300601" "1300601" "ST3GAL1"
"6060682" "6060682" "ST3GAL1"
"4610521" "4610521" "LOC643008"
"7400672" "7400672" NA
"1300577" "1300577" "LOC642960"
"940543" "940543" "PRTFDC1"
"1340445" "1340445" "EPS8L1"
"1230564" "1230564" "WWC2"
"4670519" "4670519" "DCTD"
"2480612" "2480612" "DCTD"
"2120315" "2120315" "C10orf82"
"4220402" "4220402" "LOC651506"
"6550270" "6550270" NA
"5860736" "5860736" NA
"1660521" "1660521" "SPRR2D"
"360605" "360605" "SPRR2D"
"3850332" "3850332" NA
"7380097" "7380097" "LOC644311"
"4560670" "4560670" "ALOX5"
"2760743" "2760743" "FARP1"
"5220689" "5220689" "FARP1"
"3290477" "3290477" "LOC645660"
"6270528" "6270528" "STK16"
"6590086" "6590086" "FAM48A"
"6840564" "6840564" NA
"1990438" "1990438" "PANK2"
"2320195" "2320195" "PNLIPRP2"
"1430632" "1430632" "LOC650330"
"5910209" "5910209" "LOC345630"
"1090474" "1090474" "CD3G"
"4060435" "4060435" "ACBD5"
"3390228" "3390228" "ACBD5"
"150156" "150156" "ACBD5"
"2070195" "2070195" "SNAPC4"
"6370465" "6370465" NA
"2070204" "2070204" "CLCN6"
"3850136" "3850136" "CLCN6"
"3420075" "3420075" "SPIN4"
"5890332" "5890332" "C9orf68"
"1430601" "1430601" "KIAA0196"
"1030040" "1030040" NA
"1660348" "1660348" NA
"3180156" "3180156" "FCRL4"
"7210110" "7210110" "HM13"
"270039" "270039" "HM13"
"5570661" "5570661" "LOC648454"
"7510592" "7510592" "LOC644976"
"7050477" "7050477" "FLJ44048"
"5050441" "5050441" "ZEB2"
"5420133" "5420133" NA
"5870639" "5870639" "FRMPD1"
"4120685" "4120685" NA
"1580242" "1580242" NA
"6380181" "6380181" "LOC116349"
"6480017" "6480017" NA
"3420259" "3420259" NA
"3190047" "3190047" NA
"1400204" "1400204" "TMCO2"
"1940601" "1940601" NA
"6110202" "6110202" "LOC647247"
"6860414" "6860414" NA
"20736" "20736" "LOC642017"
"7050300" "7050300" "ZFP36L2"
"3360300" "3360300" "LOC647711"
"5690102" "5690102" "BTBD16"
"4590066" "4590066" NA
"50435" "50435" "DNM1L"
"6350037" "6350037" "DNM1L"
"2510370" "2510370" "LOC654209"
"4150044" "4150044" "DLG3"
"1240026" "1240026" "DLG3"
"6580494" "6580494" "DLG3"
"450132" "450132" "RBM12B"
"6400594" "6400594" "HLA-DPB2"
"5490446" "5490446" "HLA-DPB2"
"1440626" "1440626" "LOC644507"
"730471" "730471" "FLJ14816"
"840110" "840110" "PDPK1"
"5270768" "5270768" "PDPK1"
"2570343" "2570343" "PDPK1"
"3310537" "3310537" NA
"4390400" "4390400" "UBE2V1"
"6770544" "6770544" "SYT8"
"2570706" "2570706" NA
"2760348" "2760348" NA
"2850647" "2850647" "LOC643201"
"3400474" "3400474" "PSG4"
"5690681" "5690681" "PSG4"
"4210500" "4210500" "PSG4"
"4010070" "4010070" NA
"4150754" "4150754" "RSPO1"
"6020129" "6020129" "GP6"
"5310019" "5310019" NA
"50021" "50021" "LOC389457"
"2350678" "2350678" "HK1"
"6180735" "6180735" "ZNF441"
"5820593" "5820593" "TRPV1"
"4180553" "4180553" "LOC389895"
"7100050" "7100050" "FLJ41352"
"160669" "160669" "ERGIC3"
"6200259" "6200259" "ERGIC3"
"4540239" "4540239" "DEFA1"
"520563" "520563" "SYN3"
"5420440" "5420440" "ABP1"
"4760564" "4760564" "SS18L2"
"6840446" "6840446" NA
"2030014" "2030014" "ANKRD6"
"5050386" "5050386" "OR2K2"
"1770187" "1770187" "ANKRD50"
"4610209" "4610209" "CALML4"
"1990224" "1990224" "CALML4"
"5560376" "5560376" NA
"7550543" "7550543" NA
"3130437" "3130437" NA
"4730564" "4730564" "TRIM37"
"2140541" "2140541" "LOC389816"
"780563" "780563" "LOC389816"
"7650397" "7650397" "NUDT9"
"4920121" "4920121" "ELMO3"
"2470156" "2470156" "MUC12"
"1850315" "1850315" "MUC12"
"2690050" "2690050" "OR10J1"
"4590544" "4590544" NA
"7610025" "7610025" NA
"6220553" "6220553" "ANKRD39"
"1980474" "1980474" "PLD6"
"6960397" "6960397" "EPHX2"
"7400435" "7400435" "PIK3C2G"
"6480609" "6480609" "RRP1B"
"2470270" "2470270" "DUS4L"
"4810341" "4810341" "CST7"
"6200100" "6200100" NA
"4060725" "4060725" "OR2A12"
"150072" "150072" "IRF8"
"6380463" "6380463" "OSTF1"
"4250095" "4250095" "COX6B1"
"6940634" "6940634" "RUNDC3A"
"7000075" "7000075" NA
"3840102" "3840102" "PVRL1"
"990079" "990079" "PVRL1"
"5340546" "5340546" "ARPC2"
"2490717" "2490717" NA
"6860086" "6860086" NA
"4780072" "4780072" "TCEAL3"
"4480717" "4480717" "TCP10L2"
"6130661" "6130661" NA
"1740653" "1740653" NA
"4810482" "4810482" "OPHN1"
"2100358" "2100358" "HGD"
"3990162" "3990162" NA
"6770746" "6770746" "LOC728715"
"1300050" "1300050" NA
"5870762" "5870762" NA
"1190386" "1190386" "RAB1B"
"2570041" "2570041" "WASF3"
"160465" "160465" "PCDHB14"
"1740411" "1740411" "RASSF6"
"2320056" "2320056" "RASSF6"
"3830577" "3830577" NA
"5090576" "5090576" NA
"4390445" "4390445" "LOC650390"
"2970546" "2970546" "LOC642302"
"4830538" "4830538" NA
"4040168" "4040168" "LOC642726"
"6180592" "6180592" NA
"2350747" "2350747" "ABLIM3"
"1010519" "1010519" "EPHB2"
"5890102" "5890102" "ENOPH1"
"1230022" "1230022" "LOC642817"
"7400402" "7400402" "HIST1H4D"
"1690458" "1690458" "CES1"
"130653" "130653" "ARHGAP6"
"1190095" "1190095" "NTSR2"
"6520575" "6520575" NA
"5220672" "5220672" "KIAA1600"
"4050600" "4050600" "ANKRD55"
"6960669" "6960669" "ACTL7A"
"1820468" "1820468" NA
"1780100" "1780100" NA
"6220551" "6220551" "DYRK1A"
"3170114" "3170114" "LOC647149"
"6760026" "6760026" "LRRC57"
"4060048" "4060048" "ZNHIT3"
"2650379" "2650379" "GREM1"
"1820193" "1820193" "FLJ46363"
"4180494" "4180494" "ITGAL"
"5090626" "5090626" "FAP"
"830039" "830039" "ERGIC1"
"2650398" "2650398" "TBC1D3"
"6280079" "6280079" "CSTF2"
"7160678" "7160678" "ESD"
"2680471" "2680471" "ESD"
"1300373" "1300373" "GDF9"
"4250619" "4250619" "CREG2"
"7650468" "7650468" "TMEM168"
"3780450" "3780450" "BANP"
"380373" "380373" "BANP"
"4390010" "4390010" "OPRM1"
"2450348" "2450348" NA
"2190561" "2190561" NA
"6620102" "6620102" NA
"5860338" "5860338" NA
"4210136" "4210136" "LOC646130"
"6550477" "6550477" NA
"2570215" "2570215" NA
"870424" "870424" NA
"6580112" "6580112" "CACNG2"
"650577" "650577" "LOC646566"
"2690750" "2690750" "SH3MD4"
"1780538" "1780538" "SLC6A8"
"5550731" "5550731" NA
"2970687" "2970687" "NUDT13"
"2120274" "2120274" "FLJ44861"
"780048" "780048" "LOC641751"
"7150348" "7150348" "NKX2-5"
"2480129" "2480129" "PCDHGA7"
"6590348" "6590348" "PCDHA1"
"4040050" "4040050" "PCDHA1"
"4390768" "4390768" "PCDHA1"
"290019" "290019" "HIPK1"
"4280242" "4280242" NA
"1340746" "1340746" "SLC45A3"
"4730170" "4730170" "PKN3"
"7550519" "7550519" "DENND2C"
"6860524" "6860524" "METTL3"
