"probeID" "Entrez"
"28326" "28326" "CLDN11"
"28327" "28327" ""
"28328" "28328" "UTP14A"
"28329" "28329" ""
"28330" "28330" "MAP7D2"
"28331" "28331" "CD40"
"28332" "28332" "KYNU"
"28333" "28333" "RTN4IP1"
"28334" "28334" ""
"28335" "28335" ""
"28336" "28336" "WWC3"
"28337" "28337" "EDAR"
"28338" "28338" "C6orf164"
"28339" "28339" "PRNP"
"28340" "28340" ""
"28341" "28341" "IL1B"
"28342" "28342" ""
"28343" "28343" ""
"28344" "28344" "UBN2"
"28345" "28345" ""
"28346" "28346" ""
"28347" "28347" "GREM2"
"28348" "28348" "DUSP4"
"28349" "28349" ""
"28350" "28350" ""
"28351" "28351" "ZNF829"
"28352" "28352" ""
"28353" "28353" "TSTD1"
"28354" "28354" ""
"28355" "28355" "VPS13B"
"28356" "28356" ""
"28357" "28357" ""
"28358" "28358" "EEF1B2"
"28359" "28359" "USP40"
"28360" "28360" "GNA11"
"28361" "28361" "WISP2"
"28362" "28362" "GOLT1B"
"28363" "28363" ""
"28364" "28364" ""
"28365" "28365" ""
"28366" "28366" ""
"28367" "28367" ""
"28368" "28368" "RSPH4A"
"28369" "28369" "GRB2"
"28370" "28370" ""
"28371" "28371" "LOC100507487"
"28372" "28372" ""
"28373" "28373" "OLFML2B"
"28374" "28374" "DLG4"
"28375" "28375" ""
"28376" "28376" "HERC2"
"28377" "28377" "CCDC81"
"28378" "28378" "MTHFR"
"28379" "28379" "ZKSCAN1"
"28380" "28380" "C10orf54"
"28381" "28381" "SEC24D"
"28382" "28382" "FAM184A"
"28383" "28383" "TLR2"
"28384" "28384" "CRKL"
"28385" "28385" "FBXW8"
"28386" "28386" "OLFML2A"
"28387" "28387" "B4GALT2"
"28388" "28388" "VEGFC"
"28389" "28389" "ATRX"
"28390" "28390" ""
"28391" "28391" "DPH6"
"28392" "28392" ""
"28393" "28393" "PTPN13"
"28394" "28394" "RPL35"
"28395" "28395" "ANK2"
"28396" "28396" "FBLIM1"
"28397" "28397" "FAM60A"
"28398" "28398" "TECTA"
"28399" "28399" ""
"28400" "28400" "NRBP1"
"28401" "28401" "CYR61"
"28402" "28402" ""
"28403" "28403" ""
"28404" "28404" "C5orf46"
"28405" "28405" "LOC100508226"
"28406" "28406" "CD53"
"28407" "28407" "DMRTC1"
"28408" "28408" "HAUS3"
"28409" "28409" "GINS1"
"28410" "28410" "OVOL1"
"28411" "28411" ""
"28412" "28412" "STON1"
"28413" "28413" "LINC00221"
"28414" "28414" "MTHFR"
"28415" "28415" "DSCC1"
"28416" "28416" ""
"28417" "28417" "UBE3C"
"28418" "28418" "CCDC40"
"28419" "28419" "ENTPD7"
"28420" "28420" ""
"28421" "28421" "CLEC2B"
"28422" "28422" "SMUG1"
"28423" "28423" ""
"28424" "28424" "TRIM6"
"28425" "28425" "HLA-E"
"28426" "28426" "ZYG11B"
"28427" "28427" "ATMIN"
"28428" "28428" "DEPDC4"
"28429" "28429" ""
"28430" "28430" "XAB2"
"28431" "28431" "DKFZp667F0711"
"28432" "28432" ""
"28433" "28433" "GSTP1"
"28434" "28434" "TIA1"
"28435" "28435" "PMAIP1"
"28436" "28436" "LY6G5B"
"28437" "28437" ""
"28438" "28438" "CDK6"
"28439" "28439" ""
"28440" "28440" "LOC375196"
"28441" "28441" "TOM1L2"
"28442" "28442" "SRPK3"
"28443" "28443" "MANBA"
"28444" "28444" "SSNA1"
"28445" "28445" "CNP"
"28446" "28446" "AOAH"
"28447" "28447" "CFHR5"
"28448" "28448" "FIGNL1"
"28449" "28449" "F7"
"28450" "28450" ""
"28451" "28451" "LINC00939"
"28452" "28452" ""
"28453" "28453" "JADE3"
"28454" "28454" "EPHA5"
"28455" "28455" "ITPK1"
"28456" "28456" "C4orf19"
"28457" "28457" "SGSM3"
"28458" "28458" ""
"28459" "28459" "RBM47"
"28460" "28460" "PRKAR2A"
"28461" "28461" "RFX1"
"28462" "28462" ""
"28463" "28463" "GPRASP1"
"28464" "28464" ""
"28465" "28465" "CNTNAP5"
"28466" "28466" ""
"28467" "28467" "TMEM261"
"28468" "28468" "FMO3"
"28469" "28469" "CCDC125"
"28470" "28470" "SCN3A"
"28471" "28471" ""
"28472" "28472" ""
"28473" "28473" "AHSA1"
"28474" "28474" "XAF1"
"28475" "28475" "ATP2C1"
"28476" "28476" "TACR1"
"28477" "28477" "KCTD18"
"28478" "28478" "C16orf89"
"28479" "28479" "TNRC18"
"28480" "28480" "IKZF3"
"28481" "28481" ""
"28482" "28482" "SMIM10"
"28483" "28483" "INPP5B"
"28484" "28484" "RPL37"
"28485" "28485" "WFS1"
"28486" "28486" "PGBD1"
"28487" "28487" ""
"28488" "28488" ""
"28489" "28489" ""
"28490" "28490" "BCOR"
"28491" "28491" "MSN"
"28492" "28492" "SORD"
"28493" "28493" ""
"28494" "28494" ""
"28495" "28495" "SOD2"
"28496" "28496" "FAM86C1"
"28497" "28497" "KIAA0513"
"28498" "28498" "DNAJC16"
"28499" "28499" "ICAM1"
"28500" "28500" "IFT52"
"28501" "28501" "RNF38"
"28502" "28502" ""
"28503" "28503" ""
"28504" "28504" "YARS2"
"28505" "28505" "EIF4EBP2"
"28506" "28506" "MIEF1"
"28507" "28507" "SLC38A11"
"28508" "28508" "BCAT1"
"28509" "28509" "IFT80"
"28510" "28510" "DUT"
"28511" "28511" "ZNF239"
"28512" "28512" ""
"28513" "28513" ""
"28514" "28514" "TFF3"
"28515" "28515" "SPTSSA"
"28516" "28516" ""
"28517" "28517" ""
"28518" "28518" "HOPX"
"28519" "28519" "IGHMBP2"
"28520" "28520" "USP25"
"28521" "28521" "S100A16"
"28522" "28522" ""
"28523" "28523" "LOC255177"
"28524" "28524" "MIA2"
"28525" "28525" ""
"28526" "28526" "ZZZ3"
"28527" "28527" ""
"28528" "28528" "TXNIP"
"28529" "28529" "KMT2C"
"28530" "28530" "FAM182B"
"28531" "28531" ""
"28532" "28532" ""
"28533" "28533" ""
"28534" "28534" "FADS1"
"28535" "28535" "SCD5"
"28536" "28536" ""
"28537" "28537" "RPL5"
"28538" "28538" "BRD1"
"28539" "28539" "SEC22C"
"28540" "28540" "PRR5L"
"28541" "28541" "BCL6"
"28542" "28542" ""
"28543" "28543" "CCDC68"
"28544" "28544" "HIGD1A"
"28545" "28545" "CYBB"
"28546" "28546" "PABPC1L"
"28547" "28547" ""
"28548" "28548" ""
"28549" "28549" ""
"28550" "28550" "BSND"
"28551" "28551" "KRT77"
"28552" "28552" ""
"28553" "28553" "MAPT"
"28554" "28554" "AP2B1"
"28555" "28555" "DPY19L4"
"28556" "28556" "MEI1"
"28557" "28557" "NEDD4L"
"28558" "28558" "GRIK3"
"28559" "28559" "ISCA1"
"28560" "28560" "TMEM161B"
"28561" "28561" ""
"28562" "28562" ""
"28563" "28563" "TLR8-AS1"
"28564" "28564" "DRD4"
"28565" "28565" "CCND1"
"28566" "28566" ""
"28567" "28567" "ADAT3"
"28568" "28568" ""
"28569" "28569" ""
"28570" "28570" "TASP1"
"28571" "28571" "KCNH7"
"28572" "28572" ""
"28573" "28573" ""
"28574" "28574" ""
"28575" "28575" "LOC101928505"
"28576" "28576" "TEFM"
"28577" "28577" ""
"28578" "28578" "RBM25"
"28579" "28579" "WDFY3"
"28580" "28580" "SAMD10"
"28581" "28581" "BTG1"
"28582" "28582" "UBA2"
"28583" "28583" "SPON2"
"28584" "28584" "PRSS27"
"28585" "28585" "MYO1E"
"28586" "28586" "MAN2A2"
"28587" "28587" "ZNF57"
"28588" "28588" ""
"28589" "28589" "SIPA1L1"
"28590" "28590" "LATS1"
"28591" "28591" ""
"28592" "28592" "MMP9"
"28593" "28593" "KCTD15"
"28594" "28594" ""
"28595" "28595" "TAAR5"
"28596" "28596" "RPL13"
"28597" "28597" "OR1F2P"
"28598" "28598" "TRIM44"
"28599" "28599" ""
"28600" "28600" "OTUD6B-AS1"
"28601" "28601" ""
"28602" "28602" "PSMB1"
"28603" "28603" "ACBD4"
"28604" "28604" "LSMEM2"
"28605" "28605" "CALR"
"28606" "28606" "WNT8A"
"28607" "28607" ""
"28608" "28608" ""
"28609" "28609" "ZBED6CL"
"28610" "28610" "RTP5"
"28611" "28611" "AADACL2"
"28612" "28612" "TMEM75"
"28613" "28613" "EPHA6"
"28614" "28614" "NKX6-3"
"28615" "28615" "NPEPPS"
"28616" "28616" "XRN2"
"28617" "28617" "FAM118B"
"28618" "28618" "PDE2A"
"28619" "28619" ""
"28620" "28620" "RELA"
"28621" "28621" "ATP13A2"
"28622" "28622" ""
"28623" "28623" ""
"28624" "28624" "PXDN"
"28625" "28625" ""
"28626" "28626" "MGC24103"
"28627" "28627" ""
"28628" "28628" "TCEAL5"
"28629" "28629" "RNASE6"
"28630" "28630" "CMC1"
"28631" "28631" ""
"28632" "28632" "FUK"
"28633" "28633" "SOCS6"
"28634" "28634" "MPHOSPH8"
"28635" "28635" "RPL21"
"28636" "28636" ""
"28637" "28637" ""
"28638" "28638" "SLC16A6"
"28639" "28639" ""
"28640" "28640" "TBX2"
"28641" "28641" "RPP30"
"28642" "28642" "HSD17B1"
"28643" "28643" "NPR2"
"28644" "28644" ""
"28645" "28645" "FGF12"
"28646" "28646" "KIAA1551"
"28647" "28647" "MUC3A"
"28648" "28648" "RNF20"
"28649" "28649" "LOC101060524///DRD5P2"
"28650" "28650" "MIA3"
"28651" "28651" "CLN3"
"28652" "28652" ""
"28653" "28653" "TTC16"
"28654" "28654" ""
"28655" "28655" "RAB22A"
"28656" "28656" ""
"28657" "28657" "PI3"
"28658" "28658" "HSH2D"
"28659" "28659" ""
"28660" "28660" "BRCC3"
"28661" "28661" "CCDC53"
"28662" "28662" "HOXC13-AS"
"28663" "28663" "FBN2"
"28664" "28664" "TRNAU1AP"
"28665" "28665" "PIK3IP1"
"28666" "28666" "DCTN1"
"28667" "28667" "LYSMD3"
"28668" "28668" "NFXL1"
"28669" "28669" "PA2G4"
"28670" "28670" "SFXN1"
"28671" "28671" ""
"28672" "28672" "ELF2"
"28673" "28673" "HGF"
"28674" "28674" "S100A8"
"28675" "28675" "MMP9"
"28676" "28676" "POU4F3"
"28677" "28677" "GOLGA4"
"28678" "28678" "FANCF"
"28679" "28679" ""
"28680" "28680" "SH2D5"
"28681" "28681" ""
"28682" "28682" "SLC17A9"
"28683" "28683" "CENPF"
"28684" "28684" "LOXHD1"
"28685" "28685" "ESR2"
"28686" "28686" "MAPKBP1"
"28687" "28687" "MAGED1"
"28688" "28688" "LRRC37A4P"
"28689" "28689" "DENND5B"
"28690" "28690" "PKNOX1"
"28691" "28691" "MUTYH"
"28692" "28692" "COL6A2"
"28693" "28693" "PRR16"
"28694" "28694" "LTBP2"
"28695" "28695" "SLC31A1"
"28696" "28696" "SRSF4"
"28697" "28697" "RPS24"
"28698" "28698" "UBAP1L"
"28699" "28699" ""
"28700" "28700" "CCDC70"
"28701" "28701" "PCDHGA8"
"28702" "28702" "TMEM88"
"28703" "28703" "RAD51D"
"28704" "28704" ""
"28705" "28705" "AQP12B"
"28706" "28706" "C1orf131"
"28707" "28707" "SPATA3-AS1"
"28708" "28708" "TREM2"
"28709" "28709" "TOX2"
"28710" "28710" "LOX"
"28711" "28711" ""
"28712" "28712" ""
"28713" "28713" "AJAP1"
"28714" "28714" ""
"28715" "28715" "SSB"
"28716" "28716" "PLEKHA2"
"28717" "28717" "FAM227B"
"28718" "28718" "RNF215"
"28719" "28719" "TMEM255A"
"28720" "28720" "PPP1R12A"
"28721" "28721" "ZFX"
"28722" "28722" "SNX31"
"28723" "28723" "RPL23AP32"
"28724" "28724" ""
"28725" "28725" "AFTPH"
"28726" "28726" "COBLL1"
"28727" "28727" "RBM41"
"28728" "28728" ""
"28729" "28729" "NXPE3"
"28730" "28730" "APCDD1L"
"28731" "28731" "IMPA2"
"28732" "28732" ""
"28733" "28733" "FOXA1"
"28734" "28734" "SRP72"
"28735" "28735" "SYNE2"
"28736" "28736" "RPS27A"
"28737" "28737" "RNF128"
"28738" "28738" "NPFFR2"
"28739" "28739" "LINC01356"
"28740" "28740" "SERPIND1"
"28741" "28741" "HIST1H2BK"
"28742" "28742" "ZNF700"
"28743" "28743" "NKX3-2"
"28744" "28744" "AFAP1-AS1"
"28745" "28745" "TMEM50A"
"28746" "28746" ""
"28747" "28747" "RPS16P5///ELOVL5"
"28748" "28748" "SS18L2"
"28749" "28749" "PYCARD"
"28750" "28750" "PRO1082"
"28751" "28751" ""
"28752" "28752" "COPS2"
"28753" "28753" ""
"28754" "28754" "CXADR"
"28755" "28755" "KIAA1875"
"28756" "28756" "CUX2"
"28757" "28757" "GSPT1"
"28758" "28758" "ADAR"
"28759" "28759" "PCDH7"
"28760" "28760" "RPL34"
"28761" "28761" "TAF6L"
"28762" "28762" "HLA-DMA"
"28763" "28763" "C9orf9"
"28764" "28764" "IMPAD1"
"28765" "28765" ""
"28766" "28766" ""
"28767" "28767" "CDH22"
"28768" "28768" "STK26"
"28769" "28769" ""
"28770" "28770" ""
"28771" "28771" ""
"28772" "28772" "BRINP3"
"28773" "28773" "SCML1"
"28774" "28774" "SERPINB6"
"28775" "28775" "LCN1"
"28776" "28776" "PPP1R13B"
"28777" "28777" "INPP4B"
"28778" "28778" "ATP2B3"
"28779" "28779" "TOP2B"
"28780" "28780" "NEMF"
"28781" "28781" ""
"28782" "28782" ""
"28783" "28783" "RC3H1"
"28784" "28784" "VWF"
"28785" "28785" ""
"28786" "28786" "IFIT2"
"28787" "28787" ""
"28788" "28788" ""
"28789" "28789" ""
"28790" "28790" "NUDT16L1"
"28791" "28791" ""
"28792" "28792" "MORC1"
"28793" "28793" ""
"28794" "28794" "GPR144"
"28795" "28795" "PNPLA7"
"28796" "28796" ""
"28797" "28797" "AKTIP"
"28798" "28798" "CWH43"
"28799" "28799" "FASTKD2"
"28800" "28800" "PRKAR2B"
"28801" "28801" "LSM3"
"28802" "28802" "GPR20"
"28803" "28803" "C21orf67"
"28804" "28804" "AGO1"
"28805" "28805" "GK"
"28806" "28806" "FTCDNL1"
"28807" "28807" "RAMP2-AS1"
"28808" "28808" "PDLIM1"
"28809" "28809" "SLC25A26"
"28810" "28810" "TMEM8B"
"28811" "28811" ""
"28812" "28812" ""
"28813" "28813" "C14orf142"
"28814" "28814" "IL33"
"28815" "28815" "REEP3"
"28816" "28816" "APOL3"
"28817" "28817" "TTC12"
"28818" "28818" ""
"28819" "28819" "GCSH"
"28820" "28820" ""
"28821" "28821" "RASD2"
"28822" "28822" "MBD5"
"28823" "28823" ""
"28824" "28824" "CCDC142"
"28825" "28825" ""
"28826" "28826" "RASAL3"
"28827" "28827" ""
"28828" "28828" "UROD"
"28829" "28829" "ZNF761"
"28830" "28830" "PRIM1"
"28831" "28831" ""
"28832" "28832" "CCDC30"
"28833" "28833" "CASP3"
"28834" "28834" "CXCL1"
"28835" "28835" ""
"28836" "28836" ""
"28837" "28837" "RUFY1"
"28838" "28838" "SSR1"
"28839" "28839" "RELA"
"28840" "28840" ""
"28841" "28841" "IL6"
"28842" "28842" "CEACAM21"
"28843" "28843" "EBPL"
"28844" "28844" "ULBP2"
"28845" "28845" "OSBP2"
"28846" "28846" "RASGRF2"
"28847" "28847" "UNC45A"
"28848" "28848" "NDE1"
"28849" "28849" ""
"28850" "28850" "THAP6"
"28851" "28851" ""
"28852" "28852" "CHAT"
"28853" "28853" ""
"28854" "28854" "MED23"
"28855" "28855" "LTBP4"
"28856" "28856" ""
"28857" "28857" "VPS13C"
"28858" "28858" "SUMO2"
"28859" "28859" "MYPOP"
"28860" "28860" "ADM"
"28861" "28861" "B4GALT6"
"28862" "28862" ""
"28863" "28863" "MERTK"
"28864" "28864" "SMN1"
"28865" "28865" "POU2F3"
"28866" "28866" ""
"28867" "28867" "GEMIN8P4"
"28868" "28868" ""
"28869" "28869" ""
"28870" "28870" ""
"28871" "28871" "DGCR8"
"28872" "28872" "MAGEA6"
"28873" "28873" "ABHD2"
"28874" "28874" ""
"28875" "28875" "BTF3"
"28876" "28876" "TMEM123"
"28877" "28877" "THSD7A"
"28878" "28878" ""
"28879" "28879" ""
"28880" "28880" ""
"28881" "28881" "CPS1"
"28882" "28882" "TMEM241"
"28883" "28883" "DYNLL2"
"28884" "28884" "PNPLA4"
"28885" "28885" ""
"28886" "28886" ""
"28887" "28887" "VPS39"
"28888" "28888" "GCM1"
"28889" "28889" "UBE2O"
"28890" "28890" "HLA-DRB1"
"28891" "28891" ""
"28892" "28892" "MUC1"
"28893" "28893" "INTS4L1"
"28894" "28894" "LRRC29"
"28895" "28895" "KRT38"
"28896" "28896" "CFC1"
"28897" "28897" "APBB1"
"28898" "28898" "XRCC6"
"28899" "28899" "ZBTB33"
"28900" "28900" "GUCA1B"
"28901" "28901" "CLVS1"
"28902" "28902" "CFAP44"
"28903" "28903" ""
"28904" "28904" ""
"28905" "28905" "MTMR6"
"28906" "28906" "KLF17"
"28907" "28907" "SMURF1"
"28908" "28908" "SRGAP1"
"28909" "28909" "LINC01102"
"28910" "28910" "F5"
"28911" "28911" "ITGA9"
"28912" "28912" "RSG1"
"28913" "28913" "FAM189B"
"28914" "28914" "ZNF668"
"28915" "28915" "PSMC1"
"28916" "28916" "LINC00982"
"28917" "28917" "GVINP1"
"28918" "28918" ""
"28919" "28919" "AKR1A1"
"28920" "28920" "TP63"
"28921" "28921" "ANKS6"
"28922" "28922" ""
"28923" "28923" "VMAC"
"28924" "28924" "FAT3"
"28925" "28925" "PHKA2"
"28926" "28926" "CD2"
"28927" "28927" "LMBRD1"
"28928" "28928" ""
"28929" "28929" "PLEKHS1"
"28930" "28930" "IST1"
"28931" "28931" "RAB43"
"28932" "28932" ""
"28933" "28933" ""
"28934" "28934" "ASTN1"
"28935" "28935" "NUDT11"
"28936" "28936" "MICAL2"
"28937" "28937" "PIK3R3"
"28938" "28938" "BIRC5"
"28939" "28939" "SETD1A"
"28940" "28940" "LINC00602"
"28941" "28941" "KRTAP5-AS1"
"28942" "28942" ""
"28943" "28943" "AP2M1"
"28944" "28944" ""
"28945" "28945" "F2"
"28946" "28946" "ZNF574"
"28947" "28947" "FAM175A"
"28948" "28948" "SRPX2"
"28949" "28949" "MYH3"
"28950" "28950" "CENPV"
"28951" "28951" "DNAJC11"
"28952" "28952" "TAOK1"
"28953" "28953" "KRT8"
"28954" "28954" "CLDN18"
"28955" "28955" "PPFIBP1"
"28956" "28956" ""
"28957" "28957" "TMEM79"
"28958" "28958" ""
"28959" "28959" "SORCS2"
"28960" "28960" "CLEC16A"
"28961" "28961" ""
"28962" "28962" "MAPK3"
"28963" "28963" "FAM83C"
"28964" "28964" "ISL2"
"28965" "28965" "ING4"
"28966" "28966" "ZNF343"
"28967" "28967" "HMBOX1"
"28968" "28968" "C19orf52"
"28969" "28969" "DCAF4"
"28970" "28970" "AQP9"
"28971" "28971" "FAM122A"
"28972" "28972" ""
"28973" "28973" "CIR1"
"28974" "28974" ""
"28975" "28975" "CD177"
"28976" "28976" "IFI27L2"
"28977" "28977" "SLC38A10"
"28978" "28978" "ZNF529-AS1"
"28979" "28979" "CEP290"
"28980" "28980" "TMEM114"
"28981" "28981" ""
"28982" "28982" "WIPF2"
"28983" "28983" "TBC1D16"
"28984" "28984" "CAMKK2"
"28985" "28985" ""
"28986" "28986" ""
"28987" "28987" ""
"28988" "28988" ""
"28989" "28989" "ZBTB5"
"28990" "28990" "FLJ45248"
"28991" "28991" "CSF2RA"
"28992" "28992" ""
"28993" "28993" ""
"28994" "28994" "MYO1E"
"28995" "28995" "LOC439938"
"28996" "28996" ""
"28997" "28997" ""
"28998" "28998" "POLR2A"
"28999" "28999" "EIF4E"
"29000" "29000" "FAM225B"
"29001" "29001" "PLA2R1"
"29002" "29002" ""
"29003" "29003" "RAB11FIP4"
"29004" "29004" ""
"29005" "29005" "CENPT"
"29006" "29006" "MYEOV2"
"29007" "29007" "ATP6AP2"
"29008" "29008" ""
"29009" "29009" "DHX36"
"29010" "29010" "HBS1L"
"29011" "29011" "DNAL1"
"29012" "29012" ""
"29013" "29013" "LDHA"
"29014" "29014" ""
"29015" "29015" "ACAA1"
"29016" "29016" ""
"29017" "29017" ""
"29018" "29018" ""
"29019" "29019" "RMDN1"
"29020" "29020" "PAK1IP1"
"29021" "29021" "PTGER4P2-CDK2AP2P2"
"29022" "29022" "CISD2"
"29023" "29023" ""
"29024" "29024" "HNMT"
"29025" "29025" "GJB2"
"29026" "29026" "TMEM177"
"29027" "29027" "UPF3B"
"29028" "29028" "PPP1CC"
"29029" "29029" "WAC"
"29030" "29030" "ZNF516"
"29031" "29031" "OXLD1"
"29032" "29032" ""
"29033" "29033" "ITGB8"
"29034" "29034" "GALNT4"
"29035" "29035" "TRIM11"
"29036" "29036" "PLOD2"
"29037" "29037" ""
"29038" "29038" ""
"29039" "29039" "MSRA"
"29040" "29040" ""
"29041" "29041" "COL6A5"
"29042" "29042" "RPL13A"
"29043" "29043" "NFAT5"
"29044" "29044" "METTL25"
"29045" "29045" ""
"29046" "29046" "CCDC88A"
"29047" "29047" "SH3BGR"
"29048" "29048" "TAGAP"
"29049" "29049" ""
"29050" "29050" ""
"29051" "29051" "PRDM9"
"29052" "29052" "SERTAD4"
"29053" "29053" "ICMT"
"29054" "29054" "A1BG-AS1"
"29055" "29055" "LCK"
"29056" "29056" "BIRC5"
"29057" "29057" "PA2G4"
"29058" "29058" "DNAJC24"
"29059" "29059" "NISCH"
"29060" "29060" ""
"29061" "29061" "C12orf73"
"29062" "29062" "NFYA"
"29063" "29063" "PDGFRA"
"29064" "29064" "STRAP"
"29065" "29065" "SRSF1"
"29066" "29066" "DCTN6"
"29067" "29067" "NEK8"
"29068" "29068" "UPB1"
"29069" "29069" "SRSF10"
"29070" "29070" "NACC1"
"29071" "29071" "CDCA5"
"29072" "29072" "TMEM86A"
"29073" "29073" ""
"29074" "29074" "C12orf29"
"29075" "29075" "UBQLN2"
"29076" "29076" "MARVELD3"
"29077" "29077" ""
"29078" "29078" "CCDC108"
"29079" "29079" "RRAD"
"29080" "29080" ""
"29081" "29081" "KCNMA1"
"29082" "29082" "CCDC57"
"29083" "29083" "NMI"
"29084" "29084" "SPRYD4"
"29085" "29085" "NOTCH1"
"29086" "29086" ""
"29087" "29087" "TP53"
"29088" "29088" "WDFY4"
"29089" "29089" ""
"29090" "29090" "PDS5B"
"29091" "29091" "BAIAP2L2"
"29092" "29092" "TMEM132B"
"29093" "29093" ""
"29094" "29094" "RS1"
"29095" "29095" "MDM2"
"29096" "29096" "LOC344967"
"29097" "29097" "SLC47A2"
"29098" "29098" "NRXN1"
"29099" "29099" "POLR2A"
"29100" "29100" ""
"29101" "29101" "USPL1"
"29102" "29102" "CBFA2T3"
"29103" "29103" "SCARB1"
"29104" "29104" ""
"29105" "29105" "RAB28"
"29106" "29106" "PABPC4L"
"29107" "29107" ""
"29108" "29108" "ZSCAN31"
"29109" "29109" ""
"29110" "29110" "MON2"
"29111" "29111" ""
"29112" "29112" ""
"29113" "29113" "NAT9"
"29114" "29114" "NDC1"
"29115" "29115" ""
"29116" "29116" "SPANXN3"
"29117" "29117" ""
"29118" "29118" ""
"29119" "29119" ""
"29120" "29120" "TGFB2"
"29121" "29121" "SNX8"
"29122" "29122" "EPB41L5"
"29123" "29123" "ULBP2"
"29124" "29124" ""
"29125" "29125" "ZNF407"
"29126" "29126" "TNS1"
"29127" "29127" "SMAGP"
"29128" "29128" "MATN4"
"29129" "29129" ""
"29130" "29130" "KLRK1"
"29131" "29131" "SMARCA5"
"29132" "29132" "ACTR10"
"29133" "29133" "GSX2"
"29134" "29134" "CA2"
"29135" "29135" "NR2C2AP"
"29136" "29136" "PELP1"
"29137" "29137" "GRB2"
"29138" "29138" "MYL7"
"29139" "29139" ""
"29140" "29140" "KIF1C"
"29141" "29141" "SF3A1"
"29142" "29142" ""
"29143" "29143" ""
"29144" "29144" "MECP2"
"29145" "29145" "NAA30"
"29146" "29146" "SLC23A1"
"29147" "29147" ""
"29148" "29148" ""
"29149" "29149" ""
"29150" "29150" "RAB8B"
"29151" "29151" "PKDCC"
"29152" "29152" ""
"29153" "29153" "LINC01314"
"29154" "29154" "MYC"
"29155" "29155" "STX16"
"29156" "29156" "ACAD10"
"29157" "29157" ""
"29158" "29158" "MANF"
"29159" "29159" "INSR"
"29160" "29160" "ETFB"
"29161" "29161" "SEPT8"
"29162" "29162" "TRIM2"
"29163" "29163" "TMEM131"
"29164" "29164" "IKZF5"
"29165" "29165" "ALPK2"
"29166" "29166" ""
"29167" "29167" "EOGT"
"29168" "29168" ""
"29169" "29169" ""
"29170" "29170" ""
"29171" "29171" "FBXO22"
"29172" "29172" ""
"29173" "29173" ""
"29174" "29174" "C5orf28"
"29175" "29175" "ZNF233"
"29176" "29176" "TFB2M"
"29177" "29177" "PCDHGB1"
"29178" "29178" "ERP27"
"29179" "29179" ""
"29180" "29180" "CARD11"
"29181" "29181" ""
"29182" "29182" "PLD3"
"29183" "29183" "USP32"
"29184" "29184" "SNTB1"
"29185" "29185" "PSMB7"
"29186" "29186" ""
"29187" "29187" "CHERP"
"29188" "29188" "NDFIP1"
"29189" "29189" ""
"29190" "29190" ""
"29191" "29191" ""
"29192" "29192" "PRSS38"
"29193" "29193" "SRFBP1"
"29194" "29194" "PPARG"
"29195" "29195" "CRACR2B"
"29196" "29196" "RGS5"
"29197" "29197" ""
"29198" "29198" "HIST2H2AA4"
"29199" "29199" "SMPDL3B"
"29200" "29200" "CSAG4"
"29201" "29201" "RBPJ"
"29202" "29202" "RAB36"
"29203" "29203" "OR10H4"
"29204" "29204" "HINFP"
"29205" "29205" "SCN9A"
"29206" "29206" ""
"29207" "29207" ""
"29208" "29208" "C6orf136"
"29209" "29209" "CX3CR1"
"29210" "29210" ""
"29211" "29211" ""
"29212" "29212" "ABL1"
"29213" "29213" "TRMT10C"
"29214" "29214" ""
"29215" "29215" "SCARB1"
"29216" "29216" "RDH12"
"29217" "29217" ""
"29218" "29218" "SEPN1"
"29219" "29219" "SP3"
"29220" "29220" "CEP112"
"29221" "29221" ""
"29222" "29222" ""
"29223" "29223" "NDUFC2"
"29224" "29224" "MSANTD3"
"29225" "29225" ""
"29226" "29226" ""
"29227" "29227" "STARD7"
"29228" "29228" "GANAB"
"29229" "29229" "ILF3"
"29230" "29230" ""
"29231" "29231" "BTG4"
"29232" "29232" "SNRPD2"
"29233" "29233" ""
"29234" "29234" "FAM183A"
"29235" "29235" "CTSE"
"29236" "29236" ""
"29237" "29237" "HIST1H2BM"
"29238" "29238" "RABGAP1L"
"29239" "29239" "TBC1D2B"
"29240" "29240" "ADIPOR2"
"29241" "29241" ""
"29242" "29242" "FUT6"
"29243" "29243" ""
"29244" "29244" "ATAD2"
"29245" "29245" "CFP"
"29246" "29246" "MUT"
"29247" "29247" "CDKN2A"
"29248" "29248" "PCIF1"
"29249" "29249" "RB1"
"29250" "29250" "PANK2"
"29251" "29251" "SPON1"
"29252" "29252" "PRMT2"
"29253" "29253" "PTPRC"
"29254" "29254" "S1PR1"
"29255" "29255" ""
"29256" "29256" "ADCY1"
"29257" "29257" "RRN3"
"29258" "29258" ""
"29259" "29259" ""
"29260" "29260" "PAH"
"29261" "29261" ""
"29262" "29262" "TCEAL3"
"29263" "29263" "NOX4"
"29264" "29264" "NKX3-1"
"29265" "29265" ""
"29266" "29266" "ABCF2"
"29267" "29267" ""
"29268" "29268" "E2F6"
"29269" "29269" ""
"29270" "29270" ""
"29271" "29271" "RAB28"
"29272" "29272" "TCF12"
"29273" "29273" "NOTCH2NL"
"29274" "29274" "VTI1B"
"29275" "29275" "PARP14"
"29276" "29276" ""
"29277" "29277" "LAT"
"29278" "29278" "TTN"
"29279" "29279" ""
"29280" "29280" "CSPG4"
"29281" "29281" "MDH2"
